"","Trial","Bay","Block","Row","Range","Expt","Name","Damage_Level","Experiment_Number"
"385","SFNB '16","B",1,31,14,"CAIGE 1"," ISBYTLRAC-019-24",3,7
"386","SFNB '16","B",1,32,14,"CAIGE 1"," ISBYTLRAM-004",4,7
"387","SFNB '16","B",1,33,14,"Control","La Trobe",6,7
"388","SFNB '16","B",1,25,15,"Control","Fathom",3,7
"389","SFNB '16","B",1,26,15,"CAIGE 2","2:ZIB14",6,7
"390","SFNB '16","B",1,27,15,"CAIGE 2","18:ZIB14",6,7
"391","SFNB '16","B",1,28,15,"CAIGE 2","19:ZIB14",5,7
"392","SFNB '16","B",1,29,15,"CAIGE 2","23:ZIB14",5,7
"393","SFNB '16","B",1,30,15,"CAIGE 2","24:ZIB14",6,7
"394","SFNB '16","B",1,31,15,"CAIGE 2","13:ZIC14",6,7
"395","SFNB '16","B",1,32,15,"CAIGE 2","18:ZIC14",7,7
"396","SFNB '16","B",1,33,15,"Control","Fleet",4,7
"397","SFNB '16","B",1,34,15,"CAIGE 2","5:ZID14",7,7
"398","SFNB '16","B",1,35,15,"CAIGE 2","6:ZID14",7,7
"399","SFNB '16","B",1,37,15,"CAIGE 2","16:ZID14",6,7
"400","SFNB '16","B",1,39,15,"CAIGE 2","27:ZID14",8,7
"401","SFNB '16","B",1,40,15,"CAIGE 2","32:ZID14",8,7
"402","SFNB '16","B",1,42,15,"CAIGE 2","35:ZID14",7,7
"403","SFNB '16","B",1,43,15,"CAIGE 2","44:ZID14",7,7
"404","SFNB '16","B",1,44,15,"CAIGE 2","45:ZID14",7,7
"405","SFNB '16","B",1,45,15,"CAIGE 2","49:ZID14",5,7
"406","SFNB '16","B",1,46,15,"CAIGE 2","52:ZID14",3,7
"407","SFNB '16","B",1,47,15,"CAIGE 2","54:ZID14",6,7
"408","SFNB '16","B",1,48,15,"Control","Dash",8,7
"409","SFNB '16","B",1,25,16,"Control","Compass",7,7
"410","SFNB '16","B",1,26,16,"CAIGE 2","63:ZID14",7,7
"411","SFNB '16","B",1,27,16,"CAIGE 2","74:ZID14",7,7
"412","SFNB '16","B",1,28,16,"CAIGE 2","75:ZID14",4,7
"413","SFNB '16","B",1,29,16,"CAIGE 2","77:ZID14",6,7
"414","SFNB '16","B",1,30,16,"CAIGE 2","83:ZID14",8,7
"415","SFNB '16","B",1,31,16,"CAIGE 2","86:ZID14",6,7
"416","SFNB '16","B",1,32,16,"CAIGE 2","109:ZID14",7,7
"417","SFNB '16","B",1,33,16,"Control","Schooner",5,7
"418","SFNB '16","B",1,37,16,"CAIGE 2","132:ZID14",2,7
"419","SFNB '16","B",1,38,16,"CAIGE 2","133:ZID14",5,7
"420","SFNB '16","B",1,39,16,"CAIGE 2","136:ZID14",4,7
"421","SFNB '16","B",1,40,16,"CAIGE 2","144:ZID14",4,7
"422","SFNB '16","B",1,41,16,"Control","Keel ",3,7
"423","SFNB '16","B",1,42,16,"CAIGE 2","148:ZID14",6,7
"424","SFNB '16","B",1,43,16,"CAIGE 2","149:ZID14",6,7
"425","SFNB'17","A",3,21,48,"CAIGE","32:ZID14",7,11
"426","SFNB'17","A",3,22,48,"CAIGE","5:LAN15",4,11
"427","SFNB'17","A",3,23,48,"CAIGE","9:LAN15",6,11
"428","SFNB'17","A",3,24,48,"Control","Dash",7,11
"429","SFNB'17","A",3,1,49,"Control","Dash",8,11
"430","SFNB'17","A",3,2,49,"CAIGE","12:LAN15",5,11
"431","SFNB'17","A",3,3,49,"CAIGE","15:LAN15",5,11
"432","SFNB'17","A",3,4,49,"CAIGE","17:LAN15",7,11
"433","SFNB'17","A",3,5,49,"CAIGE","21:LAN15",5,11
"434","SFNB'17","A",3,6,49,"CAIGE","24:LAN15",5,11
"435","SFNB'17","A",3,7,49,"CAIGE","14:ZBS15",7,11
"436","SFNB'17","A",3,8,49,"CAIGE","15:ZBS15",6,11
"437","SFNB'17","A",3,9,49,"Control","Dash",7,11
"438","SFNB'17","A",3,10,49,"CAIGE","19:ZBS15",6,11
"439","SFNB'17","A",3,11,49,"CAIGE","22:ZBS15",5,11
"440","SFNB'17","A",3,13,49,"CAIGE","41:ZBS15",4,11
"441","SFNB'17","A",3,14,49,"CAIGE","45:ZBS15",6,11
"442","SFNB'17","A",3,15,49,"CAIGE","48:ZBS15",5,11
"443","SFNB'17","A",3,16,49,"CAIGE","49:ZBS15",6,11
"444","SFNB'17","A",3,17,49,"Control","Hindmarsh",7,11
"445","SFNB'17","A",3,19,49,"CAIGE","52:ZBS15",5,11
"446","SFNB'17","A",3,20,49,"CAIGE","53:ZBS15",5,11
"447","SFNB'17","A",3,21,49,"CAIGE","60:ZBS15",5,11
"448","SFNB'17","A",3,22,49,"CAIGE","78:ZBS15",4,11
"449","SFNB'17","A",3,23,49,"CAIGE","81:ZBS15",5,11
"450","SFNB'17","A",3,24,49,"Control","Planet",7,11
"451","SFNB'17","A",3,2,50,"CAIGE","12:ZIB15",7,11
"452","SFNB'17","A",3,3,50,"CAIGE","2:ZIC15",7,11
"453","SFNB'17","A",3,4,50,"CAIGE","11:ZIC15",6,11
"454","SFNB'17","A",3,5,50,"CAIGE","18:ZIC15",6,11
"455","SFNB'17","A",3,6,50,"CAIGE","22:ZIC15",5,11
"456","SFNB'17","A",3,7,50,"CAIGE","5:ZBS16",5,11
"457","SFNB'17","A",3,8,50,"CAIGE","7:ZBS16",5,11
"458","SFNB'17","A",3,9,50,"Control","Fathom",2,11
"459","SFNB'17","A",3,10,50,"CAIGE","8:ZBS16",5,11
"460","SFNB'17","A",3,11,50,"CAIGE","13:ZBS16",3,11
"461","SFNB'17","A",3,12,50,"CAIGE","16:ZBS16",5,11
"462","SFNB'17","A",3,13,50,"CAIGE","18:ZBS16",5,11
"463","SFNB'17","A",3,14,50,"CAIGE","20:ZBS16",5,11
"464","SFNB'17","A",3,15,50,"CAIGE","21:ZBS16",5,11
"465","SFNB'17","A",3,16,50,"CAIGE","23:ZBS16",5,11
"466","SFNB'17","A",3,17,50,"Control","Dash",7,11
"467","SFNB'17","A",3,18,50,"CAIGE","31:ZBS16",3,11
"468","SFNB'17","A",3,19,50,"CAIGE","34:ZBS16",4,11
"469","SFNB'17","A",3,20,50,"CAIGE","37:ZBS16",6,11
"470","SFNB'17","A",3,21,50,"CAIGE","46:ZBS16",5,11
"471","SFNB'17","A",3,22,50,"CAIGE","56:ZBS16",5,11
"472","SFNB'17","A",3,23,50,"CAIGE","67:ZBS16",3,11
"473","SFNB'17","A",3,24,50,"Control","Schooner",6,11
"474","SFNB'17","A",3,2,51,"CAIGE","81:ZBS16",6,11
"475","SFNB'17","A",3,3,51,"CAIGE","85:ZBS16",6,11
"476","SFNB'17","A",3,4,51,"CAIGE","86:ZBS16",6,11
"477","SFNB'17","A",3,5,51,"CAIGE","87:ZBS16",5,11
"478","SFNB'17","A",3,6,51,"CAIGE","88:ZBS16",5,11
"479","SFNB'17","A",3,7,51,"CAIGE","89:ZBS16",6,11
"480","SFNB'17","A",3,10,51,"CAIGE","91:ZBS16",5,11
"481","SFNB'17","A",3,11,51,"CAIGE","92:ZBS16",5,11
"482","SFNB'17","A",3,12,51,"CAIGE","93:ZBS16",7,11
"483","SFNB'17","A",3,13,51,"CAIGE","94:ZBS16",4,11
"484","SFNB'17","A",3,14,51,"CAIGE","95:ZBS16",6,11
"485","SFNB'17","A",3,15,51,"CAIGE","96:ZBS16",6,11
"486","SFNB'17","A",3,18,51,"CAIGE","98:ZBS16",6,11
"487","SFNB'17","A",3,19,51,"CAIGE","99:ZBS16",6,11
"488","SFNB'17","A",3,20,51,"CAIGE","100:ZBS16",5,11
"489","SFNB'17","A",3,21,51,"CAIGE","2:ZBT16",3,11
"490","SFNB'17","A",3,22,51,"CAIGE","3:ZBT16",3,11
"491","SFNB'17","A",3,23,51,"CAIGE","4:ZBT16",3,11
"492","SFNB'17","A",3,1,52,"Control","Schooner",6,11
"493","SFNB'17","A",3,2,52,"CAIGE","7:ZBT16",6,11
"494","SFNB'17","A",3,3,52,"CAIGE","8:ZBT16",4,11
"495","SFNB'17","A",3,4,52,"CAIGE","9:ZBT16",4,11
"496","SFNB'17","A",3,5,52,"CAIGE","11:ZBT16",2,11
"497","SFNB'17","A",3,6,52,"CAIGE","12:ZBT16",3,11
"498","SFNB'17","A",3,7,52,"CAIGE","17:ZBT16",5,11
"499","SFNB'17","A",3,8,52,"CAIGE","18:ZBT16",5,11
"500","SFNB'17","A",3,9,52,"Control","Dash",8,11
"501","SFNB'17","A",3,10,52,"CAIGE","20:ZBT16",6,11
"502","SFNB'17","A",3,11,52,"CAIGE","21:ZBT16",6,11
"503","SFNB'17","A",3,12,52,"CAIGE","22:ZBT16",7,11
"504","SFNB'17","A",3,13,52,"CAIGE","24:ZBT16",6,11
"505","SFNB'17","A",3,14,52,"CAIGE","28:ZBT16",6,11
"506","SFNB'17","A",3,15,52,"CAIGE","30:ZBT16",6,11
"507","SFNB'17","A",3,16,52,"CAIGE","37:ZBT16",6,11
"508","SFNB'17","A",3,17,52,"Control","Dash",8,11
"509","SFNB'17","A",3,19,52,"CAIGE","41:ZBT16",6,11
"510","SFNB'17","A",3,20,52,"CAIGE","44:ZBT16",6,11
"511","SFNB'17","A",3,21,52,"CAIGE","50:ZBT16",6,11
"512","SFNB'17","A",3,22,52,"CAIGE","52:ZBT16",7,11
"513","SFNB'17","A",3,23,52,"CAIGE","53:ZBT16",6,11
"514","SFNB'17","A",3,24,52,"Control","Schooner",6,11
"515","SFNB'17","A",3,2,53,"CAIGE","54:ZBT16",6,11
"516","SFNB'17","A",3,3,53,"CAIGE","58:ZBT16",6,11
"517","SFNB'17","A",3,4,53,"CAIGE","59:ZBT16",5,11
"518","SFNB'17","A",3,5,53,"CAIGE","64:ZBT16",5,11
"519","SFNB'17","A",3,6,53,"CAIGE","65:ZBT16",5,11
"520","SFNB'17","A",3,9,53,"Control","Fathom",4,11
"521","SFNB'17","A",3,10,53,"CAIGE","71:ZBT16",6,11
"522","SFNB'17","A",3,11,53,"CAIGE","76:ZBT16",5,11
"523","SFNB'17","A",3,12,53,"CAIGE","79:ZBT16",5,11
"524","SFNB'17","A",3,13,53,"CAIGE","83:ZBT16",5,11
"525","SFNB'17","A",3,14,53,"CAIGE","87:ZBT16",6,11
"526","SFNB'17","A",3,15,53,"CAIGE","88:ZBT16",7,11
"527","SFNB'17","A",3,16,53,"CAIGE","92:ZBT16",6,11
"528","SFNB'17","A",3,17,53,"Control","Planet",6,11
"529","SFNB'17","A",3,18,53,"CAIGE","94:ZBT16",6,11
"530","SFNB'17","A",3,19,53,"CAIGE","97:ZBT16",6,11
"531","SFNB'17","A",3,20,53,"CAIGE","98:ZBT16",6,11
"532","SFNB'17","A",3,21,53,"CAIGE","100:ZBT16",5,11
"533","SFNB'17","A",3,22,53,"CAIGE","102:ZBT16",5,11
"534","SFNB'17","A",3,23,53,"CAIGE","103:ZBT16",6,11
"535","SFNB'17","A",3,24,53,"Control","Control",7,11
"536","SFNB'17","A",3,2,54,"CAIGE","108:ZBT16",4,11
"537","SFNB'17","A",3,3,54,"CAIGE","110:ZBT16",3,11
"538","SFNB'17","A",3,4,54,"CAIGE","116:ZBT16",5,11
"539","SFNB'17","A",3,5,54,"CAIGE","119:ZBT16",6,11
"540","SFNB'17","A",3,6,54,"CAIGE","124:ZBT16",5,11
"541","SFNB'17","A",3,7,54,"CAIGE","125:ZBT16",6,11
"542","SFNB'17","A",3,9,54,"Control","Fathom",5,11
"543","SFNB'17","A",3,10,54,"CAIGE","129:ZBT16",5,11
"544","SFNB'17","A",3,11,54,"CAIGE","132:ZBT16",5,11
"545","SFNB'17","A",3,13,54,"CAIGE","136:ZBT16",5,11
"546","SFNB'17","A",3,14,54,"CAIGE","142:ZBT16",5,11
"547","SFNB'17","A",3,15,54,"CAIGE","145:ZBT16",5,11
"548","SFNB'17","A",3,16,54,"CAIGE","148:ZBT16",5,11
"549","SFNB'17","A",3,17,54,"Control","Dash",8,11
"550","SFNB'17","A",3,18,54,"CAIGE","150:ZBT16",6,11
"551","SFNB'17","A",3,19,54,"CAIGE","152:ZBT16",6,11
"552","SFNB'17","A",3,20,54,"CAIGE","153:ZBT16",6,11
"553","SFNB'17","A",3,21,54,"CAIGE","155:ZBT16",6,11
"554","SFNB'17","A",3,22,54,"CAIGE","157:ZBT16",5,11
"555","SFNB'17","A",3,23,54,"CAIGE","158:ZBT16",5,11
"556","SFNB'17","A",3,24,54,"Control","Compass",6,11
"557","SFNB'17","A",3,1,55,"Control","Keel",3,11
"558","SFNB'17","A",3,3,55,"CAIGE","169:ZBT16",6,11
"559","SFNB'17","A",3,4,55,"CAIGE","175:ZBT16",6,11
"560","SFNB'17","A",3,5,55,"CAIGE","177:ZBT16",6,11
"561","SFNB'17","A",3,6,55,"CAIGE","179:ZBT16",6,11
"562","SFNB'17","A",3,7,55,"CAIGE","180:ZBT16",6,11
"563","SFNB'17","A",3,8,55,"CAIGE","182:ZBT16",5,11
"564","SFNB'17","A",3,9,55,"Control","Compass",5,11
"565","SFNB'17","A",3,10,55,"CAIGE","183:ZBT16",5,11
"566","SFNB'17","A",3,11,55,"CAIGE","188:ZBT16",5,11
"567","SFNB'17","A",3,12,55,"CAIGE","191:ZBT16",5,11
"568","SFNB'17","A",3,13,55,"CAIGE","196:ZBT16",5,11
"569","SFNB'17","A",3,14,55,"CAIGE","208:ZBT16",5,11
"570","SFNB'17","A",3,15,55,"CAIGE","210:ZBT16",5,11
"571","SFNB'17","A",3,16,55,"CAIGE","211:ZBT16",5,11
"572","SFNB'17","A",3,17,55,"Control","Fathom",4,11
"573","SFNB'17","A",3,18,55,"CAIGE","214:ZBT16",5,11
"574","SFNB'17","A",3,19,55,"CAIGE","220:ZBT16",5,11
"575","SFNB'17","A",3,20,55,"CAIGE","221:ZBT16",6,11
"576","SFNB'17","A",3,21,55,"CAIGE","223:ZBT16",6,11
"577","SFNB'17","A",3,22,55,"CAIGE","226:ZBT16",6,11
"578","SFNB'17","A",3,23,55,"CAIGE","229:ZBT16",6,11
"579","SFNB'17","A",3,24,55,"Control","Fathom",3,11
"580","SFNB'17","A",3,1,56,"Control","Control",7,11
"581","SFNB'17","A",3,2,56,"CAIGE","231:ZBT16",6,11
"582","SFNB'17","A",3,3,56,"CAIGE","1:ZIB16",8,11
"583","SFNB'17","A",3,4,56,"CAIGE","2:ZIB16",6,11
"584","SFNB'17","A",3,5,56,"CAIGE","3:ZIB16",5,11
"585","SFNB'17","A",3,6,56,"CAIGE","5:ZIB16",7,11
"586","SFNB'17","A",3,7,56,"CAIGE","6:ZIB16",5,11
"587","SFNB'17","A",3,8,56,"CAIGE","7:ZIB16",6,11
"588","SFNB'17","A",3,10,56,"CAIGE","8:ZIB16",6,11
"589","SFNB'17","A",3,11,56,"CAIGE","9:ZIB16",6,11
"590","SFNB'17","A",3,12,56,"CAIGE","10:ZIB16",6,11
"591","SFNB'17","A",3,13,56,"CAIGE","12:ZIB16",6,11
"592","SFNB'17","A",3,14,56,"CAIGE","13:ZIB16",7,11
"593","SFNB'17","A",3,15,56,"CAIGE","14:ZIB16",7,11
"594","SFNB'17","A",3,16,56,"CAIGE","15:ZIB16",6,11
"595","SFNB'17","A",3,17,56,"Control","Keel",3,11
"596","SFNB'17","A",3,18,56,"CAIGE","16:ZIB16",8,11
"597","SFNB'17","A",3,19,56,"CAIGE","17:ZIB16",5,11
"598","SFNB'17","A",3,20,56,"CAIGE","18:ZIB16",7,11
"599","SFNB'17","A",3,21,56,"CAIGE","19:ZIB16",5,11
"600","SFNB'17","A",3,22,56,"CAIGE","20:ZIB16",6,11
"601","SFNB'17","A",3,23,56,"CAIGE","1:ZIC16",6,11
"602","SFNB'17","A",3,24,56,"Control","Hindmarsh",7,11
"603","SFNB'17","A",3,1,57,"Control","Dash",8,11
"604","SFNB'17","A",3,2,57,"CAIGE","2:ZIC16",6,11
"605","SFNB'17","A",3,3,57,"CAIGE","3:ZIC16",6,11
"606","SFNB'17","A",3,4,57,"CAIGE","4:ZIC16",5,11
"607","SFNB'17","A",3,5,57,"CAIGE","5:ZIC16",7,11
"608","SFNB'17","A",3,6,57,"CAIGE","6:ZIC16",6,11
"609","SFNB'17","A",3,7,57,"CAIGE","7:ZIC16",6,11
"610","SFNB'17","A",3,8,57,"CAIGE","8:ZIC16",5,11
"611","SFNB'17","A",3,9,57,"Control","Dash",8,11
"612","SFNB'17","A",3,10,57,"CAIGE","9:ZIC16",6,11
"613","SFNB'17","A",3,11,57,"CAIGE","10:ZIC16",5,11
"614","SFNB'17","A",3,12,57,"CAIGE","11:ZIC16",5,11
"615","SFNB'17","A",3,13,57,"CAIGE","12:ZIC16",7,11
"616","SFNB'17","A",3,14,57,"CAIGE","13:ZIC16",7,11
"617","SFNB'17","A",3,15,57,"CAIGE","15:ZIC16",7,11
"618","SFNB'17","A",3,16,57,"CAIGE","16:ZIC16",6,11
"619","SFNB'17","A",3,17,57,"Control","Hindmarsh",7,11
"620","SFNB'17","A",3,18,57,"CAIGE","17:ZIC16",5,11
"621","SFNB'17","A",3,19,57,"CAIGE","21:ZIC16",6,11
"622","SFNB'17","A",3,20,57,"CAIGE","22:ZIC16",6,11
"623","SFNB'17","A",3,21,57,"CAIGE","1:LAN16",4,11
"624","SFNB'17","A",3,22,57,"CAIGE","2:LAN16",7,11
"625","SFNB'17","A",3,23,57,"CAIGE","3:LAN16",5,11
"626","SFNB'17","A",3,24,57,"Control","Hindmarsh",8,11
"627","SFNB'17","A",3,1,58,"Control","Hindmarsh",8,11
"628","SFNB'17","A",3,2,58,"CAIGE","4:LAN16",6,11
"629","SFNB'17","A",3,3,58,"CAIGE","5:LAN16",4,11
"630","SFNB'17","A",3,4,58,"CAIGE","6:LAN16",6,11
"631","SFNB'17","A",3,5,58,"CAIGE","7:LAN16",5,11
"632","SFNB'17","A",3,6,58,"CAIGE","8:LAN16",7,11
"633","SFNB'17","A",3,7,58,"CAIGE","9:LAN16",6,11
"634","SFNB'17","A",3,8,58,"CAIGE","10:LAN16",6,11
"635","SFNB'17","A",3,9,58,"Control","Planet",7,11
"636","SFNB'17","A",3,10,58,"CAIGE","11:LAN16",7,11
"637","SFNB'17","A",3,11,58,"CAIGE","12:LAN16",6,11
"638","SFNB'17","A",3,12,58,"CAIGE","13:LAN16",5,11
"639","SFNB'17","A",3,13,58,"CAIGE","14:LAN16",5,11
"640","SFNB'17","A",3,14,58,"CAIGE","15:LAN16",5,11
"641","SFNB'17","A",3,15,58,"CAIGE","16:LAN16",5,11
"642","SFNB'17","A",3,16,58,"CAIGE","17:LAN16",6,11
"643","SFNB'17","A",3,17,58,"Control","Fathom",2,11
"644","SFNB'17","A",3,18,58,"CAIGE","18:LAN16",6,11
"645","SFNB'17","A",3,19,58,"CAIGE","19:LAN16",6,11
"646","SFNB'17","A",3,20,58,"CAIGE","20:LAN16",6,11
"647","SFNB'17","A",3,21,58,"CAIGE","21:LAN16",6,11
"648","SFNB'17","A",3,22,58,"CAIGE","22:LAN16",6,11
"649","SFNB'17","A",3,23,58,"CAIGE","23:LAN16",6,11
"650","SFNB'17","A",3,24,58,"Control","Dash",8,11
"651","SFNB'17","A",3,1,59,"Control","Fathom",3,11
"652","SFNB'17","A",3,2,59,"CAIGE","24:LAN16",6,11
"653","SFNB'17","A",3,3,59,"CAIGE","25:LAN16",4,11
"654","SFNB'17","A",3,4,59,"CAIGE","26:LAN16",6,11
"655","SFNB'17","A",3,5,59,"CAIGE","27:LAN16",6,11
"656","SFNB'17","A",3,6,59,"CAIGE","28:LAN16",5,11
"657","SFNB'17","A",3,7,59,"CAIGE","29:LAN16",6,11
"658","SFNB'17","A",3,8,59,"CAIGE","30:LAN16",6,11
"659","SFNB'17","A",3,9,59,"Control","Dash",8,11
"660","SFNB'17","A",3,10,59,"CAIGE","31:LAN16",5,11
"661","SFNB'17","A",3,11,59,"CAIGE","32:LAN16",4,11
"662","SFNB'17","A",3,12,59,"CAIGE","33:LAN16",5,11
"663","SFNB'17","A",3,13,59,"CAIGE","34:LAN16",6,11
"664","SFNB'17","A",3,14,59,"CAIGE","35:LAN16",6,11
"665","SFNB'17","A",3,15,59,"CAIGE","36:LAN16",5,11
"666","SFNB'17","A",3,16,59,"CAIGE","37:LAN16",6,11
"667","SFNB'17","A",3,17,59,"Control","Dash",8,11
"668","SFNB'17","A",3,18,59,"CAIGE","38:LAN16",5,11
"669","SFNB'17","A",3,19,59,"CAIGE","39:LAN16",6,11
"670","SFNB'17","A",3,20,59,"CAIGE","40:LAN16",5,11
"671","SFNB'17","A",3,21,59,"CAIGE","41:LAN16",5,11
"672","SFNB'17","A",3,22,59,"CAIGE","42:LAN16",5,11
"673","SFNB'17","A",3,23,59,"CAIGE","43:LAN16",4,11
"674","SFNB'17","A",3,24,59,"Control","Dash",8,11
